key,en,fr,it,ja,ko,es,es_ES,pt_BR,pl,de,ru,uk
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_26,"[@]But I think you'll probably need it more than me, so keep it!","[@]Mais je crois qu'il te sera plus utile à toi qu'à moi, alors garde-le !",[@]Però mi sa che a te servirà di più. Tienila!,[@]でも　これは　ゆうかんな　[Ninten]くんに\nふさわしいと　おもうわ！,[@]나보단 오빠한테 더 필요할 거 같아서 주는 거야!,"[@]Pero creo que tú probablemente lo necesitarás más que yo, ¡así que guárdalo!","[@]Pero creo que tú lo necesitarás mucho más que yo,\n¡así que tómalo!",[@]Mas acho que você precisa dele mais do que eu.,"[@]Ale myślę, że tobie przyda się bardziej niż mnie, więc weź ją ze sobą!","[@]Aber wahrscheinlich brauchst du ihn mehr als ich, also behalte ihn!","[@]Но, думаю, он тебе нужнее! Забирай!","[@]Але, вважаю, тобі він потрібніше! Забирай!"
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_27,[@][Ninten] got the Courage Badge!,[@][Ninten] obtient le Badge du courage !,[@][Ninten] ottiene la Medaglia del coraggio!,[@][Ninten]は　ゆうきのバッヂを　てにいれた！,[@][Ninten][ko_part:Ninten:0] 용기의 배지를 받았다!,[@]¡[Ninten] obtuvo el Broche de valentía!,[@]¡[Ninten] ha conseguido el Broche del coraje!,[@][Ninten] conseguiu o Brasão da Bravura!,[@][Ninten] dostał Odznakę Odwagi!,[@][Ninten] erhielt den Mut-Orden!,[@][Ninten] получил значок Мужества!,[@][Ninten] отримав значок хоробрості!
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_28,"[@]Wait, you can't carry it? What a shame!","[@]Attends, tu peux pas le porter ? C'est vraiment dommage !","[@]Ma come, non hai spazio? Che peccato!",[@]あら　もちきれない　みたい。\nざんねん　だったわね。,[@]짐이 너무 많아서 못 들고 다니겠는데? 아쉽네!,"[@]Espera, ¿no puedes llevártelo? ¡Qué lastima!","[@]Espera, ¿llevas demasiadas cosas? ¡Qué pena!","[@]Peraí, você não tem como levá-lo? Poxa!","[@]Czekaj, nie możesz jej nosić? Jaka szkoda!","[@]Warte, du kannst ihn nicht tragen? Schade!","[@]Стоп, тебе некуда его положить? Ну вот...","[@]Стоп, тобі нікуди його покласти? Ох, шкода..."
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_29,"[@]Now, let's go back to town.","[@]Bon, retournons en ville.","[@]Forza, torniamo in città.",[@]さ　まちに　かえりましょ！,[@]이제 마을로 돌아가자.,"[@]Ahora, volvamos a la ciudad.","[@]Bueno, ahora tenemos que volver al pueblo.","[@]Agora, adiante! Para a cidade!",[@]A teraz wróćmy do miasta.,[@]Jetzt lass uns zurückgehen.,[@]Теперь давай вернёмся в город.,[@]А тепер давай повернемося до міста.
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_31,"[@]Actually, can you please go first, [Ninten]? This place gives me the creeps.","[@]En fait, tu peux passer devant, [Ninten] ? Cet endroit me fiche les jetons.","[@]Anzi, puoi andare tu per primo, [Ninten]? Questo posto mi fa una paura!",[@]やっぱり　こわいから　[Ninten]ちゃんが\nさきに　あるいてよ。,[@][Ninten] 오빠가 앞장서줄 수 있어? 여기 너무\n소름 끼쳐...,"[@]De hecho, ¿puedes ir tu primero, [Ninten]? Este lugar me da escalofríos.","[@]Pensándolo mejor, ¿podrías ir tu primero, [Ninten]? Este lugar me da escalofríos.","[@]Na verdade, dá pra você ir na frente, [Ninten]? Esse lugar me dá arrepios.","[@]Właściwie, czy możesz pójść pierwszy, [Ninten]? To miejsce przyprawia mnie o ciarki.","[@]Willst du nicht lieber vorgehen, [Ninten]? Dieser Ort ist gruselig!","[@]Слушай, [Ninten], может, ты вперёд? У меня от этого места ноги подкашиваются!","[@]Слухай, [Ninten], може, джентльмени вперед? У мене від цього місця ноги мліють!"
DIALOGUE_PODUNK_CUTSCENES_CATACOMBS_PIPPI_DEFEAT_33,[@][Pippi] joined your party!,[@][Pippi] rejoint l'équipe !,[@][Pippi] si unisce al gruppo!,[@][Pippi]が　なかまに　なった！,[@][Pippi][ko_part:Pippi:1] 파티에 합류했다!,[@]¡[Pippi] se unió a tu equipo!,[@]¡[Pippi] se ha unido a tu equipo!,[@][Pippi] juntou-se à equipe!,[@][Pippi] dołączyła do twojej drużyny!,[@][Pippi] trat deinem Team bei!,[@][Pippi] присоединилась к команде!,[@][Pippi] приєдналася до команди!
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_2,[@]Ahhhh!,[@]Ahhhh !,[@]Ahhhh!,[@]うわぁーん！,[@]으아아!,[@]¡Ahhhh!,[@]¡Ahhhh!,[@]Ahhhh!,[@]Ahhhh!,[@]Ahhhh!,[@]А-а-а-а-а!,[@]А-а-а-а-а!
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_4,[@]Big brother! Help!,[@]Grand frère ! Au secours !,[@]Fratellone! Aiuto!,[@]たすけて！　おにいちゃん！,[@]오빠! 도와줘!,[@]¡Hermanito! ¡Ayuda!,[@]¡Hermanito! ¡Ayúdame!,[@]Irmãozão! Socorro!,[@]Starszy bracie! Pomóż mi!,[@]Bruder! Hilf mir!,[@]Братец! Караул!,[@]Брате! Рятуй!
DIALOGUE_PODUNK_CUTSCENES_DOLL_ATTACK_SPEAKER_Mimmie,Mimmie,Mimmie,Mimmie,ミミー,미미,Mimmie,Mimmie,Mimmie,Mimmie,Mimmie,Мимми,Міммі
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_2,[@]Is it over?,[@]Ça y est ?,[@]È finita?,[@]おにいちゃん　だいじょうぶ？,[@]끝났어?,[@]¿Se acabó?,[@]¿Se ha acabado ya?,[@]... Já acabou?,[@]Czy to już koniec?,[@]Ist es vorbei?,[@]Уже всё?,[@]Вже все?
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_7,"[@]It doesn't seem to be moving...[WAIT@]But I can still hear something coming out of it.[WAIT@][Ninten], can you check it to make sure it's dead?","[@]On dirait qu'elle s'est arrêtée de bouger...[WAIT@]Mais j'entends encore quelque chose à l'intérieur.[WAIT@][Ninten], est-ce que tu peux aller voir pour vérifier qu'elle bouge vraiment plus ?","[@]Non si muove più, sembra...[WAIT@]Però sento ancora qualche suono da lì...[WAIT@]Puoi vedere se è morta, [Ninten]?",[@]こわかったぁ。[WAIT@]にんぎょうは　もう　とまったみたい・・・。[WAIT@]でも　なかから　なにか　きこえるよ。[WAIT@]おにいちゃん　しらべてきて・・・。,"[@]움직이지는 않는 것 같은데...[WAIT@]이상한 소리가 계속 들려.[WAIT@]오빠, 확인해 줄 수 있어?","[@]No parece moverse...[WAIT@]Pero todavía puedo seguir escuchando algo saliendo de él.[WAIT@][Ninten], ¿puedes comprobar que esté muerto?","[@]No parece que se esté moviendo...[WAIT@]Pero todavía puedo escuchar algo saliendo de ahí.[WAIT@][Ninten], ¿podrías comprobar que está muerta de verdad?","[@]Ela não parece mais estar se movendo...[WAIT@]Mas ainda consigo ouvir algo de dentro dela.[WAIT@][Ninten], você pode ir ver se ela morreu?","[@]Wygląda na to, że się nie rusza...[WAIT@]Ale wciąż słyszę, jak coś się z niej wydobywa.[WAIT@][Ninten], możesz sprawdzić, czy na pewno jest martwa?","[@]Sie scheint sich nicht zu bewegen ...[WAIT@]Aber ich hör noch was, das da herauskommt.[WAIT@][Ninten], kannst du schauen, ob sie tot ist?","[@]Вроде, больше не двигается...[WAIT@]Хотя там из куклы всё равно что-то слышно.[WAIT@][Ninten], можешь проверить, жива ли она ещё?","[@]Схоже, більше не рухається...[WAIT@]Але я досі чую якийсь звук, що доноситься із неї.[WAIT@][Ninten], можеш перевірити, чи точно мертва?"
DIALOGUE_PODUNK_CUTSCENES_DOLL_DEFEATED_SPEAKER_Mimmie,Mimmie,Mimmie,Mimmie,ミミー,미미,Mimmie,Mimmie,Mimmie,Mimmie,Mimmie,Мимми,Міммі
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_0,[@][PartyLead] opened the present.,[@][PartyLead] ouvre le paquet.,[@][PartyLead] apre il regalo.,[@][PartyLead]は　プレゼントのはこを　あけた。,[@][PartyLead][LeadArt0] 선물 상자를 열었다.,[@][PartyLead] abrió el maletín.,[@][PartyLead] ha abierto la maleta.,[@][PartyLead] abriu o presente.,[@][PartyLead] otworzył[LeadArt4] prezent.,[@][PartyLead] öffnete das Geschenk.,[@][PartyLead] открыл подарок.,[@][PartyLead] відкри[LeadArt6] подарунок.
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_1,[@][Ninten] got his [color]Great Grand-Father's Diary[/color]!,[@][Ninten] obtient le [color]Journal de l'arrière-grand-père[/color] !,[@][Ninten] ottiene il [color]Diario del bisnonno[/color]!,[@][Ninten]は　[color]そうそふのにっき[/color]を\nてにいれた！,[@][Ninten][ko_part:Ninten:0] [color]고조할아버지의 일기[/color]를 얻었다!,[@]¡[Ninten] obtuvo el [color]Diario del bisabuelo[/color]!,[@]¡[Ninten] ha conseguido el [color]Diario del bisabuelo[/color]!,[@][Ninten] conseguiu o [color]Diário do Bisavô[/color]!,[@][Ninten] znalazł [color]Pamiętnik Pradziadka[/color]!,[@][Ninten] erhielt [color]Uropas Tagebuch[/color]!,[@][Ninten] получил [color]дневник прадедушки[/color]!,[@][Ninten] отримав [color]щоденник прадідуся[/color]!
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_4,[@][Ninten]... Please... come find me...,[@][Ninten]... Je t'en prie... retrouve-moi...,[@][Ninten]... Ti prego... vieni a trovarmi...,[@][Ninten]・・・　[DELAY:11][Ninten]・・・。[WAIT@]わたしのこえが　きこえますか・・・？,[@][Ninten]... 제발... 날 찾으러 와줘...,[@][Ninten]... Por favor... ven a buscarme...,[@][Ninten]... Por favor... ven a buscarme...,[@][Ninten]... Por favor... você precisa me encontrar...,[@][Ninten]... Proszę... znajdź mnie...,[@][Ninten] ... bitte ... komm und finde mich ...,[@][Ninten]... прошу... найди меня...,[@][Ninten]... прошу... знайди мене...
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_5,[@]Seek the [color]shell in the cave[/color]...,[@]Pars à la recherche du [color]coquillage dans la caverne[/color]...,[@]Cerca la [color]conchiglia nella caverna[/color]...,[@]あなたが　しんじつを　もとめるのなら・・・[DELAY:13]\nみちびかれるままに　まちの　きたにある\nどうくつを　めざして　すすんでください・・・。,[@][color]동굴 속 껍데기[/color]를 찾아...,[@]Busca la [color]caracola en la cueva[/color]...,[@]Busca la [color]concha en la cueva[/color]...,[@]Procure pela [color]concha na caverna[/color]...,[@]Poszukaj [color]muszli w jaskini[/color]...,[@]Suche die [color]Höhlenmuschel[/color] ...,[@]Отыщи [color]большую раковину в пещере[/color]...,[@]Знайди [color]велику мушлю в печері[/color]...
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_6,"[@]Do so, and the wisdom of the world shall be unveiled...","[@]Fais-le, et la sagesse du monde te sera révélée...","[@]Così, il sapere del pianeta sarà svelato...",[@]そうすれば　あなたがすすむべき　みちが\nあきらかに　なるでしょう・・・。[WAIT@]かいがらの　はしら・・・。[WAIT@]すすむべき　みちの\nかぎは　そこに・・・。,[@]그러면 세상의 지혜가 밝혀질 거야...,"[@]Hazlo, y la sabiduría del mundo será revelada...","[@]Encuéntrala, y la sabiduría del mundo será revelada...","[@]E então, a sabedoria do mundo será revelada...","[@]Zrób to, a mądrość świata zostanie ujawniona...","[@]Tu dies, so wird die Weisheit dieser Welt enthüllt ...","[@]Сделав это, ты познаешь всю мудрость мира...","[@]Зроби це, та пізнаєш мудрість усього світу..."
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_8,[@]Something awoke inside [Ninten]!,[@]Quelque chose s'éveille en [Ninten] !,[@]Si è risvegliato qualcosa dentro [Ninten]!,[@][Ninten]の　なかで　なにかが　めざめた！,[@]무언가가 [Ninten]의 내면에서 깨어났다!,[@]¡Algo despertó dentro de [Ninten]!,[@]¡Algo ha despertado dentro de [Ninten]!,[@]Algo despertou dentro de [Ninten]!,[@][Ninten] obudził w sobie nową moc!,[@]Etwas erwachte in [Ninten]!,[@]В разуме [ru_decl:Ninten:M:1] что-то пробудилось!,[@][Ninten] відкрив у собі нову силу!
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_9,[@][Ninten] learned Lifeup!,[@][Ninten] apprend Soin !,[@][Ninten] impara VitaSu!,[@][Ninten]は　ライフアップをおぼえた！,[@][Ninten][ko_part:Ninten:0] 라이프 업을 배웠다!,[@]¡[Ninten] aprendió Vida plus!,[@]¡[Ninten] ha aprendido Recuperar!,[@][Ninten] aprendeu Cura!,[@][Ninten] nauczył się Leczenia!,[@][Ninten] erlernte Aufleben α!,[@][Ninten] познаёт «Здоровье+»!,[@][Ninten] навчився Лікуванню!
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_10,[@]Press [color][ui_select][/color] and open your [color]PSI[/color] menu to use [color]Lifeup.[/color],[@]Appuyez sur [color][ui_select][/color] et ouvrez votre menu de [color]PSI[/color] pour utiliser [color]Soin[/color].,[@]Premi [color][ui_select][/color] e apri il tuo menù [color]PSI[/color] per usare [color]VitaSu[/color].,[@][color][ui_select][/color][if input:gamepad]ボタン[else]キー[/if]を　おして[color]ＰＳＩ[/color]メニューから\n[color]ライフアップ[/color]を　つかうことができます。,[@][color][ui_select][/color]를 누르고 [color]PSI[/color] 메뉴에서 [color]라이프 업[/color]을 사용할\n수 있다.,[@]Presiona [color][ui_select][/color] y abre el menú de [color]PSI[/color] para usar [color]Vida plus.[/color],[@]Pulsa [color][ui_select][/color] y abre el menú [color]PSI[/color] para usar [color]Recuperar[/color].,[@]Aperte [color][ui_select][/color] e abra o menu de [color]PSI[/color] para usar [color]Cura[/color].,"[@]Naciśnij [color][ui_select][/color] i otwórz menu [color]PSI[/color], aby użyć [color]Leczenia[/color].",[@]Drücke [color][ui_select][/color] und öffne dein [color]PSI-Menü[/color] um [color]Aufleben[/color] auszuführen.,"[@]Чтобы использовать [color]Лечение[/color], нажми [color][ui_select][/color] и перейди в раздел «[color]Психокинез[/color]».",[@]Натисни [color][ui_select][/color] і відкрий меню [color]Психокінезу[/color] щоб скористатися [color]Лікуванням[/color].
DIALOGUE_PODUNK_CUTSCENES_GGF_DIARY_SPEAKER_???,???,???,???,？？？,???,???,???,???,???,???,???,???
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_0,[@]Wow! You're a natural!,[@]Waouh ! Tu es doué !,[@]Wow! Sei un prodigio!,[@]やるやんか！,[@]잘했어!,[@]¡Wow! ¡Eres natural en esto!,[@]¡Vaya! ¡Tienes madera para esto!,[@]Uau! Viu só? Você já pegou o jeito!,[@]Wow! Masz talent!,[@]Wow! Du bist ein Naturtalent!,[@]Ого! Да у тебя талант!,[@]Ого! Та в тебе талант!
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_1,[@]It took me years to master that skill.,[@]Ça m'a pris des années pour maîtriser cette technique.,[@]Io ci ho messo anni per imparare.,[@]わしが　こわせるようになるまでは\nなんねんも　かかったっちゅうになぁ。[WAIT@]ぼうず　すじがええで。,"[@]역시 내 눈은 못 속이는구만, 그래.",[@]Me tomó años dominar esa habilidad.,[@]A mí me costó años dominar esa habilidad.,[@]Eu levei anos para aprender essa técnica.,[@]Opanowanie tej umiejętności zajęło mi lata.,"[@]Ich habe Jahre gebraucht, um diese Fähigkeit zu beherrschen.","[@]У меня годы ушли, чтобы освоить этот навык.","[@]Я працював роками, щоб освоїти цю навичку."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_3,"[@]Oh thank heavens, it's okay.","[@]Oh Dieu merci, elle est intacte.",[@]Grazie al cielo è tutta intera.,[@]おかげで　シャベルをとりもどせたで。,"[@]오, 다행이야. 다행히 멀쩡하군.","[@]Oh, gracias a los cielos, está bien.","[@]Oh, gracias a Dios, está bien.","[@]Ai, graças aos céus, não está quebrada.","[@]Dzięki Bogu, wszystko z nią w porządku.",[@]Dem Himmel sei Dank ist alles in Ordnung.,"[@]Фух, слава небесам, она в порядке.","[@]Фух, слава богу, з нею все гаразд."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_5,"[@]You have my gratitude, boy.[WAIT@]Now if you'll excuse me, I have some zombies to put down.","[@]Tu as toute ma gratitude, mon garçon.[WAIT@]Maintenant si tu veux bien m'excuser, j'ai des zombies à terrasser.","[@]Ti ringrazio, ragazzo.[WAIT@]Ora scusami, ma ho degli zombi da seppellire.",[@]おおきにな　ぼうず。[DELAY]\nわしは　もういくで。[WAIT@]ゾンビたちを\nうめなおしに　いかなあかんでな。,"[@]고맙구나. 꼬마야.[WAIT@]그럼 난 가보겠네, 아직 다 마무리하지 못해서\n말이지.","[@]Tienes mi gratitud, niño.[WAIT@]Ahora, si me permites, tengo algunos zombis que derrotar.","[@]Tienes mi gratitud, muchacho.[WAIT@]Ahora, si me disculpas, tengo unos zombis a los que sacrificar.","[@]Filho, você tem a minha gratidão.[WAIT@]Agora, se me der licença, tenho alguns zumbis para colocar de volta no caixão.","[@]Jestem ci dozgonnie wdzięczny, chłopcze.[WAIT@]A teraz wybacz, ale muszę zlikwidować kilku zombiaków.","[@]Du hast meinen Dank, junger Bursche.[WAIT@]Wenn du mich jetzt entschuldigst, ich muss einige Zombies erledigen.","[@]Парень, я искренне тебе благодарен.[WAIT@]А теперь извини меня, мне нужно разобраться с несколькими зомби.","[@]Хлопець, я щиро тобі вдячний.[WAIT@]А тепер вибач, мені треба розібратися з декількома зомбі."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_8,"[@]Oh, and you can keep the bat.[WAIT@]I don't need it anymore.","[@]Ah, et tu peux garder la batte.[WAIT@]J'en ai plus besoin.","[@]Ah sì, puoi tenere la mazza.[WAIT@]Non mi serve più.",[@]そのバットは　もってって　ええで。[WAIT@]わしには　もういらん。[DELAY]\nすきにしたらええよ。,"[@]아, 그리고 그 배트는 가져가도 되네.[WAIT@]이제 필요 없거든.","[@]Oh, y te puedes quedar con el bate.[WAIT@]Ya no lo necesito.","[@]Oh, y puedes quedarte con el bate.[WAIT@]Yo ya no lo necesito.","[@]Ah, e pode ficar com o taco.[WAIT@]Eu não preciso mais dele.",[@]Kij to se możesz zatrzymać.[WAIT@]Nie jest mi już potrzebny.,"[@]Oh, und du kannst den Schläger behalten.[WAIT@]Ich brauche ihn nicht mehr.","[@]Ах да, биту можешь оставить себе.[WAIT@]Мне она больше не нужна.","[@]Ах так, биту можеш залишити собі.[WAIT@]Мені вона більше не потрібна."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_GETSHOVEL_SPEAKER_Iggy,Iggy,Iggy,Iggy,イギー,이기,Iggy,Iggy,Iggy,Iggy,Iggy,Игги,Іггі
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_0,"[@]Oh, it's no use.","[@]Oh, c'est peine perdue.",[@]È inutile...,[@]はぁ・・・　あきらめるか。,[@]오... 이런.,"[@]Oh, es inútil.","[@]Oh, es inútil.","[@]Aff, não adianta.",[@]Bez sensu.,"[@]Ach, das bringt nichts.",[@]Ох... бесполезно.,[@]Ох... марно.
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_1,[@]I'll never get it back...,[@]J'arriverai jamais à la récupérer...,[@]Non la recupererò mai...,[@]こりゃ　どうにもならんな・・・。,[@]황당하기 그지없군...,[@]Nunca la recuperaré...,[@]Nunca la recuperaré...,[@]Eu nunca vou consegui-la de volta...,[@]Nigdy jej nie odzyskam...,[@]Ich werde ihn nie wiederbekommen ...,[@]Я никогда её не достану...,[@]Я ніколи її не дістану...
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_3,[@]Who's there?![WAIT@]A child?[WAIT@]What are you doing here?[WAIT@]This place is dangerous! Haven't you noticed all the zombies walking around?,[@]Qui est là ?![WAIT@]Un gamin ?[WAIT@]Qu'est-ce que tu fais ici ?[WAIT@]C'est dangereux ici ! T'as pas remarqué que ça grouillait de zombies dans le coin ?,[@]Chi va là?![WAIT@]Un bambino?[WAIT@]Che ci fai qui?[WAIT@]È pericoloso! Non hai visto tutti gli zombi qui in giro?,[@]むっ！　だれや！？[WAIT@]こども・・・？[DELAY]\nこんな　とこで　なにしとるん？[WAIT@]ここは　ゾンビが　うようよしとるんやで[DELAY]\nこどもが　ひとりで　くるようなとこやない。,[@]누구냐?![WAIT@]꼬마?[WAIT@]여기는 별로 안전한 곳이 아니라네.[WAIT@]그 좀비들 못 봤나? 잡히기라도 하면 뼈도 못\n추릴거야.,[@]¡¿Quién está allí?![WAIT@]¿Un niño?[WAIT@]¿Qué estás haciendo aquí?[WAIT@]¡Este lugar es peligroso! ¿No has visto todos los zombis caminando por ahí?,[@]¡¿Quién hay ahí?![WAIT@]¿Un niño?[WAIT@]¿Qué estás haciendo aquí?[WAIT@]¡Este lugar es peligroso! ¿No has visto a todos los zombis que hay por aquí?,[@]Quem tá aí?![WAIT@]Um menino?[WAIT@]O que você está fazendo aqui?[WAIT@]Esse lugar é perigoso! Você não viu todos os zumbis por aí?,[@]Kto tam?![WAIT@]Dzieciak?[WAIT@]Co ty tu robisz?[WAIT@]To miejsce jest niebezpieczne! Nie zauważyłeś tych wszystkich zombie chodzących dookoła?,[@]Wer ist da?![WAIT@]Ein Kind?[WAIT@]Was machst du hier?[WAIT@]Der Ort hier ist gefährlich! Siehst du nicht die ganzen Zombies?,"[@]Кто здесь?![WAIT@]Ребёнок?[WAIT@]Что ты тут делаешь?[WAIT@]Здесь очень опасно! Не видишь, кругом зомби!","[@]Хто там?![WAIT@]Дитина?[WAIT@]Що ти тут робиш?[WAIT@]Тут небезпечно! Невже ти не помітив усіх зомбі, що розгулюють навколо?"
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_7,"[@]Eh, whatever. I'm too busy to worry about that.","[@]Oh, et puis zut. Je suis trop occupé pour me soucier de ça.","[@]Ah, lascia stare. Ho altro a cui pensare.",[@]って　いまはそれどころじゃなかった。\nホレ　こどもは　かえったかえった。,[@]나도 이것만 마저 하고 빠져나갈 생각이였는데\n말이야...,"[@]Eh, como sea. Estoy demasiado ocupado para preocuparme de eso.","[@]Eh, da lo mismo. Estoy demasiado ocupado como para preocuparme de ello.","[@]Bah, que seja. Estou ocupado demais pra me preocupar com isso.","[@]Nieważne. Jestem zbyt zajęty, by się tym martwić.","[@]Ach, wie auch immer. Ich bin zu beschäftigt, um mir darüber den Kopf zu zerbrechen.",[@]Ладно. У меня своих дел хватает.,"[@]Ну, чорт з ним. У мене своїх справ вистачає."
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_8,[@]Hold on...,[@]Attends une seconde...,[@]Aspetta...,[@]ん？　ちょいまち。,[@]잠깐.,[@]Espera un minuto...,[@]Un momento...,[@]Espera...,[@]Czekaj...,[@]Moment mal ...,[@]Постой-ка...,[@]Зачекай...
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_9,[@]I recognize that hat.[WAIT@]You must be a baseball player![WAIT@]Just my luck!,[@]Je reconnais cette casquette.[WAIT@]Tu dois être un joueur de baseball ![WAIT@]Tu tombes très bien !,[@]Riconosco quel cappellino.[WAIT@]Sei un giocatore di baseball![WAIT@]Che fortuna!,[@]その　ぼうし。[WAIT@]おまえさん　やきゅうぼうずやな？[WAIT@]こりゃ　ちょうどええ。,"[@]그 모자는...[WAIT@]야구 좀 하나?[WAIT@]마침 다행이군, 다행이야!",[@]Reconozco esa gorra.[WAIT@]¡Debes de ser un jugador de béisbol![WAIT@]¡Justo mi suerte!,[@]Reconozco esa gorra.[WAIT@]¡Debes de ser un jugador de béisbol![WAIT@]¡Qué suerte la mía!,[@]Eu reconheço esse chapéu...[WAIT@]Você deve ser um jogador de beisebol![WAIT@]Que sorte a minha!,[@]Poznaję tę czapkę.[WAIT@]Musisz być baseballistą![WAIT@]Ale ze mnie szczęściarz!,[@]Den Hut kenne ich doch.[WAIT@]Du musst ein Baseballspieler sein![WAIT@]Was für ein Glück!,[@]Я узнаю эту кепку.[WAIT@]Ты же бейсболист![WAIT@]Как же мне повезло!,[@]Я впізнаю цю кепку.[WAIT@]Так ти ж бейсболіст![WAIT@]Оце мені пощастило!
DIALOGUE_PODUNK_CUTSCENES_GRAVEDIGGER_SWING_12,"[@]You see, I left my shovel over there, but when I came back, a strange root was blocking the way.[WAIT@]I know a special batting technique that could get rid of it.","[@]Tu vois, j'ai laissé ma pelle là-bas, mais quand je suis revenu, une drôle de racine s'était mise en travers du chemin.[WAIT@]Je connais une bonne technique de frappe qui pourrait nous en débarrasser.","[@]Ti spiego, ho lasciato lì la mia vanga, ma quando sono tornato c'era una strana radice a bloccare la strada.[WAIT@]Conosco una tecnica da battitore che può toglierla di mezzo.",[@]きいてくれ。[DELAY]\nわしがそこに　シャベルを　おいといたらな？[WAIT@]とつぜん　ニョキニョキと　ねっこが\nはえてきて　シャベルが　とれなくなってな。[WAIT@]あれがないと　こまるんや・・・。,"[@]보게. 저기에 내 삽을 두고 잠시 갔다 오니,[BR]그새 이상한 뿌리가 자랐더군.[WAIT@]왕년에 저 정도쯤이야, 별것도 아니었지만.","[@]Verás, dejé mi pala justo allá, pero cuando volví, unas extrañas raíces bloquearon mi camino.[WAIT@]Conozco una técnica de bateo especial que podría quitarlas.","[@]Verás, me dejé la pala ahí, pero cuando volví, una extraña raíz estaba bloqueando el camino.[WAIT@]Conozco una técnica especial con la que podríamos deshacernos de ella.","[@]Olha, eu deixei a minha pá logo ali. Mas, quando voltei, uma raiz estranha tinha bloqueado o caminho.[WAIT@]Eu conheço uma técnica especial de rebatida que poderia tirar essa raiz.","[@]Bo widzisz, zostawiłem tam łopatę, ale kiedy wróciłem, dziwny korzeń zablokował mi drogę.[WAIT@]Znam specjalną technikę, która mogłaby się go pozbyć.","[@]Nun, ich habe meinen Spaten da drüben liegenlassen und als ich wiederkam, waren diese Wurzeln im Weg.[WAIT@]Ich kenne eine spezielle Baseballtechnik, die sie zerstören kann.","[@]Видишь ли, я оставил там свою лопату, а когда я вернулся, на пути вырос странный корень.[WAIT@]Я знаю особую технику отбивания, которая помогла бы от него избавиться.","[@]Бачиш, я залишив там свою лопату, а коли повернувся, на шляху виріс дивний корінь.[WAIT@]Я знаю особливий бейсбольний прийом, який допоміг би його позбутися."
